,datetime,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m
126,2024-04-06 06:00:00+00:00,12.28,0.0,0.9,15.546833,275.31445
127,2024-04-06 07:00:00+00:00,13.58,0.0,66.9,19.881649,275.19434
128,2024-04-06 08:00:00+00:00,14.53,0.1,61.199997,22.104116,276.5462
129,2024-04-06 09:00:00+00:00,15.63,0.0,42.6,21.897945,279.46225
130,2024-04-06 10:00:00+00:00,16.58,0.0,34.8,20.833395,279.95056
131,2024-04-06 11:00:00+00:00,17.48,0.0,22.5,20.898611,280.92276
132,2024-04-06 12:00:00+00:00,17.93,0.0,36.300003,20.696085,283.0693
133,2024-04-06 13:00:00+00:00,17.23,0.1,52.800003,20.192118,281.3099
134,2024-04-06 14:00:00+00:00,17.58,0.0,44.4,17.76081,287.7005
135,2024-04-06 15:00:00+00:00,17.38,0.0,28.2,15.646544,293.0255
136,2024-04-06 16:00:00+00:00,16.63,0.0,40.5,10.00256,300.25635
137,2024-04-06 17:00:00+00:00,13.88,0.0,6.9000006,8.225035,293.1986
138,2024-04-06 18:00:00+00:00,11.48,0.0,9.9,10.308831,282.09473
139,2024-04-06 19:00:00+00:00,12.13,0.0,3.6000001,7.10031,300.46545
140,2024-04-06 20:00:00+00:00,11.73,0.0,27.900002,3.396233,237.99466
141,2024-04-06 21:00:00+00:00,8.53,0.0,27.000002,5.3517847,222.27362
142,2024-04-06 22:00:00+00:00,7.88,0.0,9.3,6.792466,212.00534
143,2024-04-06 23:00:00+00:00,7.48,0.0,12.6,8.654987,224.9999
144,2024-04-07 00:00:00+00:00,9.18,0.0,3.0,1.484318,104.03627
145,2024-04-07 01:00:00+00:00,7.28,0.0,14.700001,4.73506,98.74608
146,2024-04-07 02:00:00+00:00,7.18,0.0,29.7,6.297428,149.03632
147,2024-04-07 03:00:00+00:00,7.08,0.0,16.800001,6.725354,164.47583
148,2024-04-07 04:00:00+00:00,7.28,0.0,29.400002,7.4128532,150.9455
149,2024-04-07 05:00:00+00:00,8.83,0.0,24.300001,9.693296,158.19853
150,2024-04-07 06:00:00+00:00,11.63,0.0,29.400002,11.304229,142.76509
151,2024-04-07 07:00:00+00:00,14.38,0.0,30.000002,10.30883,155.22488
152,2024-04-07 08:00:00+00:00,17.03,0.0,30.000002,11.620809,163.81073
153,2024-04-07 09:00:00+00:00,18.88,0.0,30.000002,14.685176,168.69011
154,2024-04-07 10:00:00+00:00,20.28,0.0,29.7,17.643673,178.83089
155,2024-04-07 11:00:00+00:00,21.38,0.0,28.800001,18.391735,183.3664
156,2024-04-07 12:00:00+00:00,22.18,0.0,29.1,17.771753,186.98096
157,2024-04-07 13:00:00+00:00,22.58,0.0,29.400002,16.199999,180.0
158,2024-04-07 14:00:00+00:00,22.48,0.0,21.6,15.84409,181.30193
159,2024-04-07 15:00:00+00:00,21.93,0.0,27.300001,12.959999,180.0
160,2024-04-07 16:00:00+00:00,20.63,0.0,23.1,11.720751,169.3804
161,2024-04-07 17:00:00+00:00,18.48,0.0,30.000002,13.450708,164.47583
162,2024-04-07 18:00:00+00:00,17.33,0.0,30.000002,14.934577,164.62369
163,2024-04-07 19:00:00+00:00,16.58,0.0,30.000002,15.39184,169.21574
164,2024-04-07 20:00:00+00:00,15.83,0.0,30.000002,14.471821,174.2895
165,2024-04-07 21:00:00+00:00,15.18,0.0,30.000002,12.605142,178.36346
166,2024-04-07 22:00:00+00:00,14.63,0.0,30.000002,11.928989,174.80566
167,2024-04-07 23:00:00+00:00,14.18,0.0,30.000002,11.212135,174.47255
168,2024-04-08 00:00:00+00:00,13.48,0.0,30.000002,9.422101,173.41815
169,2024-04-08 01:00:00+00:00,13.18,0.0,30.000002,6.849467,176.98727
170,2024-04-08 02:00:00+00:00,12.63,0.0,30.000002,7.072878,165.2564
171,2024-04-08 03:00:00+00:00,12.28,0.0,29.7,8.209263,164.74483
172,2024-04-08 04:00:00+00:00,12.08,0.0,30.000002,9.178235,168.69011
173,2024-04-08 05:00:00+00:00,13.03,0.0,30.000002,10.464798,176.05489
174,2024-04-08 06:00:00+00:00,15.13,0.0,28.800001,10.1376915,173.8846
175,2024-04-08 07:00:00+00:00,17.53,0.0,27.900002,10.446206,181.97488
176,2024-04-08 08:00:00+00:00,19.68,0.0,15.3,11.928989,185.19434
177,2024-04-08 09:00:00+00:00,21.63,0.0,14.400001,12.783802,189.72751
178,2024-04-08 10:00:00+00:00,23.18,0.0,20.400002,14.241629,196.14441
179,2024-04-08 11:00:00+00:00,24.38,0.0,24.0,15.463244,192.09474
180,2024-04-08 12:00:00+00:00,25.13,0.0,30.000002,16.766108,194.93147
181,2024-04-08 13:00:00+00:00,26.08,0.0,24.300001,15.379206,200.55612
182,2024-04-08 14:00:00+00:00,25.68,0.0,1.8000001,14.336861,208.49554
183,2024-04-08 15:00:00+00:00,25.03,0.0,0.0,11.770403,203.42871
184,2024-04-08 16:00:00+00:00,23.48,0.0,0.0,10.390226,194.03627
185,2024-04-08 17:00:00+00:00,21.13,0.0,0.6,10.823973,183.814
186,2024-04-08 18:00:00+00:00,19.43,0.0,7.8,11.165805,181.84756
187,2024-04-08 19:00:00+00:00,18.28,0.0,9.0,11.525623,181.78987
188,2024-04-08 20:00:00+00:00,17.48,0.0,14.700001,12.605142,181.63654
189,2024-04-08 21:00:00+00:00,16.83,0.0,12.6,12.261158,183.3664
190,2024-04-08 22:00:00+00:00,15.78,0.0,0.3,10.308831,192.09474
191,2024-04-08 23:00:00+00:00,14.78,0.0,0.0,9.227524,200.55612
192,2024-04-09 00:00:00+00:00,13.98,0.0,0.6,8.311245,197.6502
193,2024-04-09 01:00:00+00:00,13.23,0.0,0.3,9.028754,203.49858
194,2024-04-09 02:00:00+00:00,12.33,0.0,0.3,8.825508,191.76826
195,2024-04-09 03:00:00+00:00,12.33,0.0,0.0,7.6367526,171.86998
196,2024-04-09 04:00:00+00:00,12.23,0.0,3.0,8.473393,167.73524
197,2024-04-09 05:00:00+00:00,13.73,0.0,0.0,11.090103,166.86597
198,2024-04-09 06:00:00+00:00,15.93,0.0,0.0,12.397806,154.17906
